BIHAR,Dowry Dispute,415
BIHAR,Drug Abuse/Addiction,184
BIHAR,Failure in Examination,281
BIHAR,Fall in Social Reputation,57
BIHAR,Family Problems,1824
BIHAR,Ideological Causes/Hero Worshipping,66
BIHAR,Illegitimate Pregnancy,48
BIHAR,Illness (Aids/STD),29
BIHAR,Insanity/Mental Illness,294
BIHAR,Love Affairs,478
BIHAR,Not having Children (Barrenness/Impotency,4
BIHAR,Not having Children(Barrenness/Impotency,39
BIHAR,Other Causes (Please Specity),3079
BIHAR,Other Prolonged Illness,405
BIHAR,Paralysis,24
BIHAR,Physical Abuse (Rape/Incest Etc.),28
BIHAR,Poverty,68
BIHAR,Professional/Career Problem,14
BIHAR,Property Dispute,46
BIHAR,Suspected/Illicit Relation,267
BIHAR,Unemployment,99
CHANDIGARH,Bankruptcy or Sudden change in Economic,9
CHANDIGARH,Bankruptcy or Sudden change in Economic Status,1
CHANDIGARH,Cancellation/Non-Settlement of Marriage,3
CHANDIGARH,Cancer,2
CHANDIGARH,Causes Not known,126
CHANDIGARH,Death of Dear Person,0
CHANDIGARH,Divorce,1
CHANDIGARH,Dowry Dispute,16
CHANDIGARH,Drug Abuse/Addiction,31
CHANDIGARH,Failure in Examination,45
CHANDIGARH,Fall in Social Reputation,8
CHANDIGARH,Family Problems,303
CHANDIGARH,Ideological Causes/Hero Worshipping,0
CHANDIGARH,Illegitimate Pregnancy,11
CHANDIGARH,Illness (Aids/STD),0
CHANDIGARH,Insanity/Mental Illness,40
CHANDIGARH,Love Affairs,41
CHANDIGARH,Not having Children (Barrenness/Impotency,1
CHANDIGARH,Not having Children(Barrenness/Impotency,3
CHANDIGARH,Other Causes (Please Specity),229
CHANDIGARH,Other Prolonged Illness,70
CHANDIGARH,Paralysis,1
CHANDIGARH,Physical Abuse (Rape/Incest Etc.),5
CHANDIGARH,Poverty,18
CHANDIGARH,Professional/Career Problem,0
CHANDIGARH,Property Dispute,2
CHANDIGARH,Suspected/Illicit Relation,2
CHANDIGARH,Unemployment,66
CHHATTISGARH,Bankruptcy or Sudden change in Economic,449
CHHATTISGARH,Bankruptcy or Sudden change in Economic Status,39
CHHATTISGARH,Cancellation/Non-Settlement of Marriage,200
CHHATTISGARH,Cancer,124
CHHATTISGARH,Causes Not known,19191
CHHATTISGARH,Death of Dear Person,341
CHHATTISGARH,Divorce,40
CHHATTISGARH,Dowry Dispute,649
CHHATTISGARH,Drug Abuse/Addiction,1695
CHHATTISGARH,Failure in Examination,593
CHHATTISGARH,Fall in Social Reputation,452
CHHATTISGARH,Family Problems,8066
CHHATTISGARH,Ideological Causes/Hero Worshipping,23
CHHATTISGARH,Illegitimate Pregnancy,61
CHHATTISGARH,Illness (Aids/STD),383
CHHATTISGARH,Insanity/Mental Illness,2972
CHHATTISGARH,Love Affairs,1306
CHHATTISGARH,Not having Children (Barrenness/Impotency,23
CHHATTISGARH,Not having Children(Barrenness/Impotency,201
CHHATTISGARH,Other Causes (Please Specity),15274
CHHATTISGARH,Other Prolonged Illness,6576
CHHATTISGARH,Paralysis,194
CHHATTISGARH,Physical Abuse (Rape/Incest Etc.),370
CHHATTISGARH,Poverty,244
CHHATTISGARH,Professional/Career Problem,205
CHHATTISGARH,Property Dispute,151
CHHATTISGARH,Suspected/Illicit Relation,435
CHHATTISGARH,Unemployment,238
D & N HAVELI,Bankruptcy or Sudden change in Economic,4
D & N HAVELI,Bankruptcy or Sudden change in Economic Status,0
D & N HAVELI,Cancellation/Non-Settlement of Marriage,8
D & N HAVELI,Cancer,2
D & N HAVELI,Causes Not known,74
D & N HAVELI,Death of Dear Person,9
D & N HAVELI,Divorce,2
D & N HAVELI,Dowry Dispute,0
D & N HAVELI,Drug Abuse/Addiction,41
D & N HAVELI,Failure in Examination,2
D & N HAVELI,Fall in Social Reputation,11
D & N HAVELI,Family Problems,187
D & N HAVELI,Ideological Causes/Hero Worshipping,0
D & N HAVELI,Illegitimate Pregnancy,1
D & N HAVELI,Illness (Aids/STD),1
D & N HAVELI,Insanity/Mental Illness,61
D & N HAVELI,Love Affairs,42
D & N HAVELI,Not having Children (Barrenness/Impotency,1
D & N HAVELI,Not having Children(Barrenness/Impotency,14
D & N HAVELI,Other Causes (Please Specity),126
D & N HAVELI,Other Prolonged Illness,59
D & N HAVELI,Paralysis,5
D & N HAVELI,Physical Abuse (Rape/Incest Etc.),9
D & N HAVELI,Poverty,1
D & N HAVELI,Professional/Career Problem,4
D & N HAVELI,Property Dispute,1
D & N HAVELI,Suspected/Illicit Relation,10
D & N HAVELI,Unemployment,11
DAMAN & DIU,Bankruptcy or Sudden change in Economic,0
DAMAN & DIU,Bankruptcy or Sudden change in Economic Status,0
DAMAN & DIU,Cancellation/Non-Settlement of Marriage,0
DAMAN & DIU,Cancer,0
DAMAN & DIU,Causes Not known,160
DAMAN & DIU,Death of Dear Person,0
DAMAN & DIU,Divorce,1
DAMAN & DIU,Dowry Dispute,0
DAMAN & DIU,Drug Abuse/Addiction,0
DAMAN & DIU,Failure in Examination,1
DAMAN & DIU,Fall in Social Reputation,1
DAMAN & DIU,Family Problems,16
DAMAN & DIU,Ideological Causes/Hero Worshipping,0
DAMAN & DIU,Illegitimate Pregnancy,1
DAMAN & DIU,Illness (Aids/STD),0
DAMAN & DIU,Insanity/Mental Illness,17
DAMAN & DIU,Love Affairs,12
DAMAN & DIU,Not having Children (Barrenness/Impotency,0
DAMAN & DIU,Not having Children(Barrenness/Impotency,1
DAMAN & DIU,Other Causes (Please Specity),56
DAMAN & DIU,Other Prolonged Illness,10
DAMAN & DIU,Paralysis,0
DAMAN & DIU,Physical Abuse (Rape/Incest Etc.),0
DAMAN & DIU,Poverty,1
DAMAN & DIU,Professional/Career Problem,1
DAMAN & DIU,Property Dispute,0
DAMAN & DIU,Suspected/Illicit Relation,0
DAMAN & DIU,Unemployment,1
DELHI (UT),Bankruptcy or Sudden change in Economic,223
DELHI (UT),Bankruptcy or Sudden change in Economic Status,18
DELHI (UT),Cancellation/Non-Settlement of Marriage,159
DELHI (UT),Cancer,28
DELHI (UT),Causes Not known,5736
DELHI (UT),Death of Dear Person,79
DELHI (UT),Divorce,35
DELHI (UT),Dowry Dispute,589
DELHI (UT),Drug Abuse/Addiction,308
DELHI (UT),Failure in Examination,510
DELHI (UT),Fall in Social Reputation,160
DELHI (UT),Family Problems,4105
DELHI (UT),Ideological Causes/Hero Worshipping,15
DELHI (UT),Illegitimate Pregnancy,13
DELHI (UT),Illness (Aids/STD),43
DELHI (UT),Insanity/Mental Illness,308
DELHI (UT),Love Affairs,584
DELHI (UT),Not having Children (Barrenness/Impotency,4
DELHI (UT),Not having Children(Barrenness/Impotency,39
DELHI (UT),Other Causes (Please Specity),1662
DELHI (UT),Other Prolonged Illness,927
DELHI (UT),Paralysis,12
DELHI (UT),Physical Abuse (Rape/Incest Etc.),19
DELHI (UT),Poverty,403
DELHI (UT),Professional/Career Problem,113
DELHI (UT),Property Dispute,115
DELHI (UT),Suspected/Illicit Relation,106
DELHI (UT),Unemployment,544
GOA,Bankruptcy or Sudden change in Economic,58
GOA,Bankruptcy or Sudden change in Economic Status,5
GOA,Cancellation/Non-Settlement of Marriage,5
GOA,Cancer,11
GOA,Causes Not known,862
GOA,Death of Dear Person,14
GOA,Divorce,4
GOA,Dowry Dispute,13
GOA,Drug Abuse/Addiction,49
GOA,Failure in Examination,44
GOA,Fall in Social Reputation,58
GOA,Family Problems,470
GOA,Ideological Causes/Hero Worshipping,0
GOA,Illegitimate Pregnancy,2
GOA,Illness (Aids/STD),15
GOA,Insanity/Mental Illness,602
GOA,Love Affairs,194
GOA,Not having Children (Barrenness/Impotency,6
GOA,Not having Children(Barrenness/Impotency,18
GOA,Other Causes (Please Specity),507
GOA,Other Prolonged Illness,300
GOA,Paralysis,11
GOA,Physical Abuse (Rape/Incest Etc.),1
GOA,Poverty,29
GOA,Professional/Career Problem,30
GOA,Property Dispute,9
GOA,Suspected/Illicit Relation,16
GOA,Unemployment,142
GUJARAT,Bankruptcy or Sudden change in Economic,1509
GUJARAT,Bankruptcy or Sudden change in Economic Status,132
GUJARAT,Cancellation/Non-Settlement of Marriage,1220
GUJARAT,Cancer,530
GUJARAT,Causes Not known,12790
GUJARAT,Death of Dear Person,700
GUJARAT,Divorce,348
GUJARAT,Dowry Dispute,453
GUJARAT,Drug Abuse/Addiction,364
GUJARAT,Failure in Examination,1049
GUJARAT,Fall in Social Reputation,1068
GUJARAT,Family Problems,13057
GUJARAT,Ideological Causes/Hero Worshipping,81
GUJARAT,Illegitimate Pregnancy,47
GUJARAT,Illness (Aids/STD),276
GUJARAT,Insanity/Mental Illness,6761
GUJARAT,Love Affairs,2318
GUJARAT,Not having Children (Barrenness/Impotency,79
GUJARAT,Not having Children(Barrenness/Impotency,626
GUJARAT,Other Causes (Please Specity),7152
GUJARAT,Other Prolonged Illness,8352
GUJARAT,Paralysis,424
GUJARAT,Physical Abuse (Rape/Incest Etc.),255
GUJARAT,Poverty,1354
GUJARAT,Professional/Career Problem,941
GUJARAT,Property Dispute,407
GUJARAT,Suspected/Illicit Relation,842
GUJARAT,Unemployment,3042
HARYANA,Bankruptcy or Sudden change in Economic,147
HARYANA,Bankruptcy or Sudden change in Economic Status,4
HARYANA,Cancellation/Non-Settlement of Marriage,162
HARYANA,Cancer,70
HARYANA,Causes Not known,4099
HARYANA,Death of Dear Person,213
HARYANA,Divorce,87
HARYANA,Dowry Dispute,275
HARYANA,Drug Abuse/Addiction,616
HARYANA,Failure in Examination,476
HARYANA,Fall in Social Reputation,228
HARYANA,Family Problems,5045
HARYANA,Ideological Causes/Hero Worshipping,261
HARYANA,Illegitimate Pregnancy,5
HARYANA,Illness (Aids/STD),223
HARYANA,Insanity/Mental Illness,1327
HARYANA,Love Affairs,429
HARYANA,Not having Children (Barrenness/Impotency,7
HARYANA,Not having Children(Barrenness/Impotency,179
HARYANA,Other Causes (Please Specity),10892
HARYANA,Other Prolonged Illness,1925
HARYANA,Paralysis,116
HARYANA,Physical Abuse (Rape/Incest Etc.),57
HARYANA,Poverty,319
HARYANA,Professional/Career Problem,328
HARYANA,Property Dispute,1041
HARYANA,Suspected/Illicit Relation,172
HARYANA,Unemployment,734
HIMACHAL PRADESH,Bankruptcy or Sudden change in Economic,21
HIMACHAL PRADESH,Bankruptcy or Sudden change in Economic Status,2
HIMACHAL PRADESH,Cancellation/Non-Settlement of Marriage,89
HIMACHAL PRADESH,Cancer,48
HIMACHAL PRADESH,Causes Not known,887
HIMACHAL PRADESH,Death of Dear Person,9
HIMACHAL PRADESH,Divorce,3
HIMACHAL PRADESH,Dowry Dispute,45
HIMACHAL PRADESH,Drug Abuse/Addiction,57
HIMACHAL PRADESH,Failure in Examination,134
HIMACHAL PRADESH,Fall in Social Reputation,44
HIMACHAL PRADESH,Family Problems,1144
HIMACHAL PRADESH,Ideological Causes/Hero Worshipping,1
HIMACHAL PRADESH,Illegitimate Pregnancy,3
HIMACHAL PRADESH,Illness (Aids/STD),12
HIMACHAL PRADESH,Insanity/Mental Illness,377
HIMACHAL PRADESH,Love Affairs,216
HIMACHAL PRADESH,Not having Children (Barrenness/Impotency,4
HIMACHAL PRADESH,Not having Children(Barrenness/Impotency,17
HIMACHAL PRADESH,Other Causes (Please Specity),1551
HIMACHAL PRADESH,Other Prolonged Illness,363
HIMACHAL PRADESH,Paralysis,22
HIMACHAL PRADESH,Physical Abuse (Rape/Incest Etc.),7
HIMACHAL PRADESH,Poverty,36
HIMACHAL PRADESH,Professional/Career Problem,24
HIMACHAL PRADESH,Property Dispute,65
HIMACHAL PRADESH,Suspected/Illicit Relation,88
HIMACHAL PRADESH,Unemployment,50
JAMMU & KASHMIR,Bankruptcy or Sudden change in Economic,48
JAMMU & KASHMIR,Bankruptcy or Sudden change in Economic Status,0
JAMMU & KASHMIR,Cancellation/Non-Settlement of Marriage,54
JAMMU & KASHMIR,Cancer,25
JAMMU & KASHMIR,Causes Not known,737
JAMMU & KASHMIR,Death of Dear Person,5
JAMMU & KASHMIR,Divorce,17
JAMMU & KASHMIR,Dowry Dispute,96
JAMMU & KASHMIR,Drug Abuse/Addiction,94
JAMMU & KASHMIR,Failure in Examination,69
JAMMU & KASHMIR,Fall in Social Reputation,45
JAMMU & KASHMIR,Family Problems,426
JAMMU & KASHMIR,Ideological Causes/Hero Worshipping,2
JAMMU & KASHMIR,Illegitimate Pregnancy,19
JAMMU & KASHMIR,Illness (Aids/STD),13
JAMMU & KASHMIR,Insanity/Mental Illness,34
JAMMU & KASHMIR,Love Affairs,121
JAMMU & KASHMIR,Not having Children (Barrenness/Impotency,0
JAMMU & KASHMIR,Not having Children(Barrenness/Impotency,22
JAMMU & KASHMIR,Other Causes (Please Specity),782
JAMMU & KASHMIR,Other Prolonged Illness,148
JAMMU & KASHMIR,Paralysis,28
JAMMU & KASHMIR,Physical Abuse (Rape/Incest Etc.),6
JAMMU & KASHMIR,Poverty,35
JAMMU & KASHMIR,Professional/Career Problem,12
JAMMU & KASHMIR,Property Dispute,28
JAMMU & KASHMIR,Suspected/Illicit Relation,46
JAMMU & KASHMIR,Unemployment,56
JHARKHAND,Bankruptcy or Sudden change in Economic,246
JHARKHAND,Bankruptcy or Sudden change in Economic Status,21
JHARKHAND,Cancellation/Non-Settlement of Marriage,84
JHARKHAND,Cancer,10
JHARKHAND,Causes Not known,1317
JHARKHAND,Death of Dear Person,160
JHARKHAND,Divorce,91
JHARKHAND,Dowry Dispute,112
JHARKHAND,Drug Abuse/Addiction,286
JHARKHAND,Failure in Examination,396
JHARKHAND,Fall in Social Reputation,146
JHARKHAND,Family Problems,1146
JHARKHAND,Ideological Causes/Hero Worshipping,8
JHARKHAND,Illegitimate Pregnancy,31
JHARKHAND,Illness (Aids/STD),44
JHARKHAND,Insanity/Mental Illness,426
JHARKHAND,Love Affairs,408
JHARKHAND,Not having Children (Barrenness/Impotency,0
JHARKHAND,Not having Children(Barrenness/Impotency,79
JHARKHAND,Other Causes (Please Specity),3639
JHARKHAND,Other Prolonged Illness,209
JHARKHAND,Paralysis,34
JHARKHAND,Physical Abuse (Rape/Incest Etc.),49
JHARKHAND,Poverty,142
JHARKHAND,Professional/Career Problem,100
JHARKHAND,Property Dispute,116
JHARKHAND,Suspected/Illicit Relation,369
JHARKHAND,Unemployment,281
KARNATAKA,Bankruptcy or Sudden change in Economic,2286
KARNATAKA,Bankruptcy or Sudden change in Economic Status,237
KARNATAKA,Cancellation/Non-Settlement of Marriage,560
KARNATAKA,Cancer,729
KARNATAKA,Causes Not known,32995
KARNATAKA,Death of Dear Person,807
KARNATAKA,Divorce,142
KARNATAKA,Dowry Dispute,712
KARNATAKA,Drug Abuse/Addiction,765
KARNATAKA,Failure in Examination,1869
KARNATAKA,Fall in Social Reputation,670
KARNATAKA,Family Problems,24042
KARNATAKA,Ideological Causes/Hero Worshipping,97
KARNATAKA,Illegitimate Pregnancy,45
KARNATAKA,Illness (Aids/STD),577
KARNATAKA,Insanity/Mental Illness,7325
KARNATAKA,Love Affairs,1701
KARNATAKA,Not having Children (Barrenness/Impotency,99
KARNATAKA,Not having Children(Barrenness/Impotency,988
KARNATAKA,Other Causes (Please Specity),30225
KARNATAKA,Other Prolonged Illness,31625
KARNATAKA,Paralysis,755
KARNATAKA,Physical Abuse (Rape/Incest Etc.),108
KARNATAKA,Poverty,4212
KARNATAKA,Professional/Career Problem,605
KARNATAKA,Property Dispute,626
KARNATAKA,Suspected/Illicit Relation,375
KARNATAKA,Unemployment,1788
KERALA,Bankruptcy or Sudden change in Economic,7827
KERALA,Bankruptcy or Sudden change in Economic Status,1135
KERALA,Cancellation/Non-Settlement of Marriage,433
KERALA,Cancer,1248
KERALA,Causes Not known,10990
KERALA,Death of Dear Person,1097
KERALA,Divorce,246
KERALA,Dowry Dispute,252
KERALA,Drug Abuse/Addiction,2113
KERALA,Failure in Examination,728
KERALA,Fall in Social Reputation,659
KERALA,Family Problems,36327
KERALA,Ideological Causes/Hero Worshipping,144
KERALA,Illegitimate Pregnancy,56
KERALA,Illness (Aids/STD),47
KERALA,Insanity/Mental Illness,15276
KERALA,Love Affairs,1223
KERALA,Not having Children (Barrenness/Impotency,26
KERALA,Not having Children(Barrenness/Impotency,383
KERALA,Other Causes (Please Specity),9972
KERALA,Other Prolonged Illness,14640
KERALA,Paralysis,664
KERALA,Physical Abuse (Rape/Incest Etc.),40
KERALA,Poverty,36
KERALA,Professional/Career Problem,672
KERALA,Property Dispute,412
KERALA,Suspected/Illicit Relation,240
KERALA,Unemployment,1050
LAKSHADWEEP,Bankruptcy or Sudden change in Economic,0
LAKSHADWEEP,Bankruptcy or Sudden change in Economic Status,0
LAKSHADWEEP,Cancellation/Non-Settlement of Marriage,0
LAKSHADWEEP,Cancer,0
LAKSHADWEEP,Causes Not known,3
LAKSHADWEEP,Death of Dear Person,0
LAKSHADWEEP,Divorce,0
LAKSHADWEEP,Dowry Dispute,0
LAKSHADWEEP,Drug Abuse/Addiction,0
LAKSHADWEEP,Failure in Examination,0
LAKSHADWEEP,Fall in Social Reputation,0
LAKSHADWEEP,Family Problems,1
LAKSHADWEEP,Ideological Causes/Hero Worshipping,0
LAKSHADWEEP,Illegitimate Pregnancy,0
LAKSHADWEEP,Illness (Aids/STD),1
LAKSHADWEEP,Insanity/Mental Illness,3
LAKSHADWEEP,Love Affairs,0
LAKSHADWEEP,Not having Children (Barrenness/Impotency,0
LAKSHADWEEP,Not having Children(Barrenness/Impotency,0
LAKSHADWEEP,Other Causes (Please Specity),0
LAKSHADWEEP,Other Prolonged Illness,2
LAKSHADWEEP,Paralysis,0
LAKSHADWEEP,Physical Abuse (Rape/Incest Etc.),0
LAKSHADWEEP,Poverty,0
LAKSHADWEEP,Professional/Career Problem,0
LAKSHADWEEP,Property Dispute,0
LAKSHADWEEP,Suspected/Illicit Relation,0
LAKSHADWEEP,Unemployment,0
MADHYA PRADESH,Bankruptcy or Sudden change in Economic,802
MADHYA PRADESH,Bankruptcy or Sudden change in Economic Status,84
MADHYA PRADESH,Cancellation/Non-Settlement of Marriage,719
MADHYA PRADESH,Cancer,339
MADHYA PRADESH,Causes Not known,21888
MADHYA PRADESH,Death of Dear Person,851
MADHYA PRADESH,Divorce,190
MADHYA PRADESH,Dowry Dispute,7368
MADHYA PRADESH,Drug Abuse/Addiction,3031
MADHYA PRADESH,Failure in Examination,1661
MADHYA PRADESH,Fall in Social Reputation,1386
MADHYA PRADESH,Family Problems,18281
MADHYA PRADESH,Ideological Causes/Hero Worshipping,62
MADHYA PRADESH,Illegitimate Pregnancy,333
MADHYA PRADESH,Illness (Aids/STD),523
MADHYA PRADESH,Insanity/Mental Illness,4670
MADHYA PRADESH,Love Affairs,2303
MADHYA PRADESH,Not having Children (Barrenness/Impotency,60
MADHYA PRADESH,Not having Children(Barrenness/Impotency,620
MADHYA PRADESH,Other Causes (Please Specity),8642
MADHYA PRADESH,Other Prolonged Illness,9380
MADHYA PRADESH,Paralysis,366
MADHYA PRADESH,Physical Abuse (Rape/Incest Etc.),1436
MADHYA PRADESH,Poverty,604
MADHYA PRADESH,Professional/Career Problem,1081
MADHYA PRADESH,Property Dispute,1233
MADHYA PRADESH,Suspected/Illicit Relation,1347
MADHYA PRADESH,Unemployment,1047
MAHARASHTRA,Bankruptcy or Sudden change in Economic,6732
MAHARASHTRA,Bankruptcy or Sudden change in Economic Status,367
MAHARASHTRA,Cancellation/Non-Settlement of Marriage,1714
MAHARASHTRA,Cancer,1237
MAHARASHTRA,Causes Not known,8071
MAHARASHTRA,Death of Dear Person,1585
MAHARASHTRA,Divorce,376
MAHARASHTRA,Dowry Dispute,3391
MAHARASHTRA,Drug Abuse/Addiction,12671
MAHARASHTRA,Failure in Examination,3284
MAHARASHTRA,Fall in Social Reputation,1370
MAHARASHTRA,Family Problems,65341
MAHARASHTRA,Ideological Causes/Hero Worshipping,108
MAHARASHTRA,Illegitimate Pregnancy,121
MAHARASHTRA,Illness (Aids/STD),1268
MAHARASHTRA,Insanity/Mental Illness,14859
MAHARASHTRA,Love Affairs,2872
MAHARASHTRA,Not having Children (Barrenness/Impotency,120
MAHARASHTRA,Not having Children(Barrenness/Impotency,1251
MAHARASHTRA,Other Causes (Please Specity),5154
MAHARASHTRA,Other Prolonged Illness,33808
MAHARASHTRA,Paralysis,1069
MAHARASHTRA,Physical Abuse (Rape/Incest Etc.),394
MAHARASHTRA,Poverty,4083
MAHARASHTRA,Professional/Career Problem,3019
MAHARASHTRA,Property Dispute,818
MAHARASHTRA,Suspected/Illicit Relation,813
MAHARASHTRA,Unemployment,4493
MANIPUR,Bankruptcy or Sudden change in Economic,0
MANIPUR,Bankruptcy or Sudden change in Economic Status,0
MANIPUR,Cancellation/Non-Settlement of Marriage,0
MANIPUR,Cancer,0
MANIPUR,Causes Not known,269
MANIPUR,Death of Dear Person,0
MANIPUR,Divorce,0
MANIPUR,Dowry Dispute,0
MANIPUR,Drug Abuse/Addiction,9
MANIPUR,Failure in Examination,0
MANIPUR,Fall in Social Reputation,0
MANIPUR,Family Problems,26
MANIPUR,Ideological Causes/Hero Worshipping,0
MANIPUR,Illegitimate Pregnancy,0
MANIPUR,Illness (Aids/STD),0
MANIPUR,Insanity/Mental Illness,0
MANIPUR,Love Affairs,19
MANIPUR,Not having Children (Barrenness/Impotency,0
MANIPUR,Not having Children(Barrenness/Impotency,0
MANIPUR,Other Causes (Please Specity),93
MANIPUR,Other Prolonged Illness,0
MANIPUR,Paralysis,0
MANIPUR,Physical Abuse (Rape/Incest Etc.),0
MANIPUR,Poverty,1
MANIPUR,Professional/Career Problem,2
MANIPUR,Property Dispute,0
MANIPUR,Suspected/Illicit Relation,0
MANIPUR,Unemployment,2
MEGHALAYA,Bankruptcy or Sudden change in Economic,3
MEGHALAYA,Bankruptcy or Sudden change in Economic Status,0
MEGHALAYA,Cancellation/Non-Settlement of Marriage,0
MEGHALAYA,Cancer,1
MEGHALAYA,Causes Not known,575
MEGHALAYA,Death of Dear Person,1
MEGHALAYA,Divorce,3
MEGHALAYA,Dowry Dispute,0
MEGHALAYA,Drug Abuse/Addiction,10
MEGHALAYA,Failure in Examination,11
