HIMACHAL PRADESH,By Jumping from (Building),13
HIMACHAL PRADESH,By Other means,16
HIMACHAL PRADESH,By touching electric wires,25
HIMACHAL PRADESH,By Fire-Arms,31
HIMACHAL PRADESH,By Over Alcoholism,95
HIMACHAL PRADESH,By Fire/Self Immolation,152
HIMACHAL PRADESH,By Jumping from (Other sites),201
HIMACHAL PRADESH,By Drowning,339
HIMACHAL PRADESH,By Other means (please specify),518
HIMACHAL PRADESH,By Consuming Insecticides,1007
HIMACHAL PRADESH,By Hanging,1132
HIMACHAL PRADESH,By Consuming Other Poison,1750
JAMMU & KASHMIR,By Overdose of sleeping pills,8
JAMMU & KASHMIR,By Self Infliction of injury,10
JAMMU & KASHMIR,By Jumping off Moving Vehicles/Trains,24
JAMMU & KASHMIR,By Jumping from (Building),29
JAMMU & KASHMIR,By Machine,31
JAMMU & KASHMIR,By Other means,35
JAMMU & KASHMIR,By Over Alcoholism,46
JAMMU & KASHMIR,By Jumping from (Other sites),59
JAMMU & KASHMIR,By coming under running vehicles/trains,71
JAMMU & KASHMIR,By touching electric wires,87
JAMMU & KASHMIR,By Fire/Self Immolation,115
JAMMU & KASHMIR,By Fire-Arms,121
JAMMU & KASHMIR,By Drowning,121
JAMMU & KASHMIR,By Consuming Insecticides,366
JAMMU & KASHMIR,By Hanging,370
JAMMU & KASHMIR,By Consuming Other Poison,611
JAMMU & KASHMIR,By Other means (please specify),864
JHARKHAND,By Machine,39
JHARKHAND,By Other means,45
JHARKHAND,By coming under running vehicles/trains,104
JHARKHAND,By Fire-Arms,105
JHARKHAND,By Self Infliction of injury,151
JHARKHAND,By Jumping from (Building),163
JHARKHAND,By Jumping off Moving Vehicles/Trains,163
JHARKHAND,By Jumping from (Other sites),190
JHARKHAND,By touching electric wires,202
JHARKHAND,By Overdose of sleeping pills,226
JHARKHAND,By Over Alcoholism,398
JHARKHAND,By Consuming Other Poison,692
JHARKHAND,By Fire/Self Immolation,924
JHARKHAND,By Drowning,1044
JHARKHAND,By Consuming Insecticides,1159
JHARKHAND,By Other means (please specify),1827
JHARKHAND,By Hanging,2518
KARNATAKA,By Jumping off Moving Vehicles/Trains,40
KARNATAKA,By Machine,65
KARNATAKA,By Self Infliction of injury,418
KARNATAKA,By Overdose of sleeping pills,495
KARNATAKA,By Jumping from (Building),622
KARNATAKA,By Jumping from (Other sites),716
KARNATAKA,By touching electric wires,768
KARNATAKA,By Fire-Arms,850
KARNATAKA,By Other means,1118
KARNATAKA,By Over Alcoholism,1953
KARNATAKA,By coming under running vehicles/trains,5413
KARNATAKA,By Fire/Self Immolation,8432
KARNATAKA,By Drowning,13350
KARNATAKA,By Consuming Insecticides,13980
KARNATAKA,By Other means (please specify),19345
KARNATAKA,By Consuming Other Poison,36107
KARNATAKA,By Hanging,43293
KERALA,By Machine,20
KERALA,By Fire-Arms,37
KERALA,By Other means,42
KERALA,By touching electric wires,123
KERALA,By Jumping from (Other sites),138
KERALA,By Jumping from (Building),258
KERALA,By Self Infliction of injury,418
KERALA,By Overdose of sleeping pills,493
KERALA,By Over Alcoholism,550
KERALA,By Jumping off Moving Vehicles/Trains,666
KERALA,By Other means (please specify),895
KERALA,By coming under running vehicles/trains,2841
KERALA,By Fire/Self Immolation,5369
KERALA,By Drowning,6802
KERALA,By Consuming Other Poison,17454
KERALA,By Consuming Insecticides,18659
KERALA,By Hanging,53171
LAKSHADWEEP,By coming under running vehicles/trains,0
LAKSHADWEEP,By Consuming Other Poison,0
LAKSHADWEEP,By Machine,0
LAKSHADWEEP,By Drowning,0
LAKSHADWEEP,By Jumping from (Building),0
LAKSHADWEEP,By Fire-Arms,0
LAKSHADWEEP,By touching electric wires,0
LAKSHADWEEP,By Self Infliction of injury,0
LAKSHADWEEP,By Other means,0
LAKSHADWEEP,By Over Alcoholism,0
LAKSHADWEEP,By Jumping from (Other sites),0
LAKSHADWEEP,By Overdose of sleeping pills,0
LAKSHADWEEP,By Other means (please specify),0
LAKSHADWEEP,By Jumping off Moving Vehicles/Trains,0
LAKSHADWEEP,By Consuming Insecticides,0
LAKSHADWEEP,By Hanging,4
LAKSHADWEEP,By Fire/Self Immolation,6
MADHYA PRADESH,By Machine,160
MADHYA PRADESH,By Self Infliction of injury,176
MADHYA PRADESH,By Other means,201
MADHYA PRADESH,By Jumping from (Building),301
MADHYA PRADESH,By Jumping from (Other sites),369
MADHYA PRADESH,By Fire-Arms,462
MADHYA PRADESH,By Overdose of sleeping pills,598
MADHYA PRADESH,By Jumping off Moving Vehicles/Trains,673
MADHYA PRADESH,By touching electric wires,825
MADHYA PRADESH,By Over Alcoholism,1139
MADHYA PRADESH,By coming under running vehicles/trains,1844
MADHYA PRADESH,By Drowning,5601
MADHYA PRADESH,By Other means (please specify),5765
MADHYA PRADESH,By Consuming Other Poison,7410
MADHYA PRADESH,By Fire/Self Immolation,11109
MADHYA PRADESH,By Consuming Insecticides,22152
MADHYA PRADESH,By Hanging,31522
MAHARASHTRA,By Other means,2
MAHARASHTRA,By Machine,21
MAHARASHTRA,By Other means (please specify),138
MAHARASHTRA,By Fire-Arms,157
MAHARASHTRA,By touching electric wires,213
MAHARASHTRA,By Overdose of sleeping pills,325
MAHARASHTRA,By Jumping from (Other sites),362
MAHARASHTRA,By Self Infliction of injury,414
MAHARASHTRA,By Jumping off Moving Vehicles/Trains,550
MAHARASHTRA,By Jumping from (Building),1164
MAHARASHTRA,By Over Alcoholism,2331
MAHARASHTRA,By coming under running vehicles/trains,2565
MAHARASHTRA,By Consuming Other Poison,13248
MAHARASHTRA,By Drowning,18923
MAHARASHTRA,By Fire/Self Immolation,22552
MAHARASHTRA,By Consuming Insecticides,55773
MAHARASHTRA,By Hanging,61651
MANIPUR,By Jumping from (Building),0
MANIPUR,By touching electric wires,0
MANIPUR,By Jumping off Moving Vehicles/Trains,0
MANIPUR,By Jumping from (Other sites),0
MANIPUR,By Machine,0
MANIPUR,By Over Alcoholism,0
MANIPUR,By coming under running vehicles/trains,1
MANIPUR,By Other means,1
MANIPUR,By Drowning,1
MANIPUR,By Self Infliction of injury,1
MANIPUR,By Overdose of sleeping pills,2
MANIPUR,By Fire/Self Immolation,7
MANIPUR,By Other means (please specify),11
MANIPUR,By Consuming Insecticides,20
MANIPUR,By Fire-Arms,63
MANIPUR,By Consuming Other Poison,79
MANIPUR,By Hanging,235
MEGHALAYA,By Overdose of sleeping pills,0
MEGHALAYA,By coming under running vehicles/trains,0
MEGHALAYA,By Jumping off Moving Vehicles/Trains,1
MEGHALAYA,By Machine,3
MEGHALAYA,By touching electric wires,4
MEGHALAYA,By Jumping from (Building),4
MEGHALAYA,By Self Infliction of injury,5
MEGHALAYA,By Jumping from (Other sites),10
MEGHALAYA,By Other means,10
MEGHALAYA,By Consuming Insecticides,13
MEGHALAYA,By Over Alcoholism,17
MEGHALAYA,By Consuming Other Poison,18
MEGHALAYA,By Fire-Arms,27
MEGHALAYA,By Fire/Self Immolation,36
MEGHALAYA,By Drowning,87
MEGHALAYA,By Other means (please specify),116
MEGHALAYA,By Hanging,735
MIZORAM,By Other means,0
MIZORAM,By Over Alcoholism,1
MIZORAM,By Consuming Insecticides,1
MIZORAM,By Jumping off Moving Vehicles/Trains,1
MIZORAM,By coming under running vehicles/trains,1
MIZORAM,By Consuming Other Poison,3
MIZORAM,By Self Infliction of injury,3
MIZORAM,By Jumping from (Building),5
MIZORAM,By Machine,6
MIZORAM,By Fire/Self Immolation,7
MIZORAM,By Overdose of sleeping pills,7
MIZORAM,By touching electric wires,12
MIZORAM,By Fire-Arms,21
MIZORAM,By Jumping from (Other sites),21
MIZORAM,By Drowning,39
MIZORAM,By Other means (please specify),98
MIZORAM,By Hanging,608
NAGALAND,By Machine,0
NAGALAND,By Consuming Insecticides,1
NAGALAND,By Jumping from (Other sites),1
NAGALAND,By Jumping from (Building),2
NAGALAND,By coming under running vehicles/trains,2
NAGALAND,By Self Infliction of injury,3
NAGALAND,By touching electric wires,4
NAGALAND,By Jumping off Moving Vehicles/Trains,6
NAGALAND,By Over Alcoholism,7
NAGALAND,By Overdose of sleeping pills,9
NAGALAND,By Other means,10
NAGALAND,By Drowning,10
NAGALAND,By Fire/Self Immolation,10
NAGALAND,By Consuming Other Poison,13
NAGALAND,By Fire-Arms,23
NAGALAND,By Other means (please specify),46
NAGALAND,By Hanging,200
ODISHA,By Machine,5
ODISHA,By Overdose of sleeping pills,87
ODISHA,By Jumping from (Building),102
ODISHA,By Over Alcoholism,167
ODISHA,By Fire-Arms,182
ODISHA,By Self Infliction of injury,263
ODISHA,By touching electric wires,356
ODISHA,By Jumping from (Other sites),361
ODISHA,By Jumping off Moving Vehicles/Trains,424
ODISHA,By Other means,987
ODISHA,By Fire/Self Immolation,1131
ODISHA,By Drowning,1777
ODISHA,By coming under running vehicles/trains,2208
ODISHA,By Consuming Other Poison,7651
ODISHA,By Other means (please specify),10401
ODISHA,By Consuming Insecticides,12953
ODISHA,By Hanging,14393
PUDUCHERRY,By Machine,0
PUDUCHERRY,By Other means,0
PUDUCHERRY,By touching electric wires,1
PUDUCHERRY,By Other means (please specify),1
PUDUCHERRY,By Fire-Arms,1
PUDUCHERRY,By Over Alcoholism,1
PUDUCHERRY,By Jumping off Moving Vehicles/Trains,7
PUDUCHERRY,By coming under running vehicles/trains,7
PUDUCHERRY,By Jumping from (Building),11
PUDUCHERRY,By Self Infliction of injury,19
PUDUCHERRY,By Overdose of sleeping pills,26
PUDUCHERRY,By Jumping from (Other sites),37
PUDUCHERRY,By Drowning,54
PUDUCHERRY,By Consuming Other Poison,485
PUDUCHERRY,By Consuming Insecticides,739
PUDUCHERRY,By Fire/Self Immolation,778
PUDUCHERRY,By Hanging,4262
PUNJAB,By Machine,15
PUNJAB,By Jumping off Moving Vehicles/Trains,16
PUNJAB,By Over Alcoholism,34
PUNJAB,By Overdose of sleeping pills,39
PUNJAB,By Other means,47
PUNJAB,By Jumping from (Other sites),62
PUNJAB,By Jumping from (Building),79
PUNJAB,By Self Infliction of injury,119
PUNJAB,By Fire-Arms,129
PUNJAB,By touching electric wires,212
PUNJAB,By Drowning,251
PUNJAB,By Fire/Self Immolation,296
PUNJAB,By Consuming Other Poison,747
PUNJAB,By Consuming Insecticides,917
PUNJAB,By Other means (please specify),1039
PUNJAB,By Hanging,2087
PUNJAB,By coming under running vehicles/trains,3181
RAJASTHAN,By Self Infliction of injury,64
RAJASTHAN,By Fire-Arms,156
RAJASTHAN,By Machine,177
RAJASTHAN,By Jumping from (Building),405
RAJASTHAN,By Overdose of sleeping pills,467
RAJASTHAN,By Other means,501
RAJASTHAN,By Jumping from (Other sites),697
RAJASTHAN,By Jumping off Moving Vehicles/Trains,719
RAJASTHAN,By Over Alcoholism,817
RAJASTHAN,By touching electric wires,988
RAJASTHAN,By coming under running vehicles/trains,1660
RAJASTHAN,By Fire/Self Immolation,3318
RAJASTHAN,By Consuming Other Poison,4478
RAJASTHAN,By Drowning,4552
RAJASTHAN,By Consuming Insecticides,8308
RAJASTHAN,By Other means (please specify),10824
RAJASTHAN,By Hanging,12896
SIKKIM,By Machine,0
SIKKIM,By Jumping off Moving Vehicles/Trains,0
SIKKIM,By coming under running vehicles/trains,0
SIKKIM,By Jumping from (Building),3
SIKKIM,By Fire-Arms,3
SIKKIM,By Self Infliction of injury,4
SIKKIM,By Overdose of sleeping pills,9
SIKKIM,By Fire/Self Immolation,9
SIKKIM,By touching electric wires,9
SIKKIM,By Other means,23
SIKKIM,By Consuming Insecticides,27
SIKKIM,By Consuming Other Poison,30
SIKKIM,By Jumping from (Other sites),35
SIKKIM,By Over Alcoholism,82
SIKKIM,By Drowning,89
SIKKIM,By Other means (please specify),395
SIKKIM,By Hanging,1206
TAMIL NADU,By Fire-Arms,144
TAMIL NADU,By Machine,287
TAMIL NADU,By Self Infliction of injury,391
TAMIL NADU,By Jumping off Moving Vehicles/Trains,789
TAMIL NADU,By Jumping from (Building),966
TAMIL NADU,By Other means,1014
TAMIL NADU,By Overdose of sleeping pills,1198
TAMIL NADU,By Jumping from (Other sites),1273
TAMIL NADU,By touching electric wires,1341
TAMIL NADU,By Over Alcoholism,1854
TAMIL NADU,By coming under running vehicles/trains,2759
TAMIL NADU,By Drowning,10638
TAMIL NADU,By Other means (please specify),19324
TAMIL NADU,By Fire/Self Immolation,23089
TAMIL NADU,By Consuming Insecticides,23335
TAMIL NADU,By Consuming Other Poison,35531
TAMIL NADU,By Hanging,39880
TRIPURA,By Jumping off Moving Vehicles/Trains,2
TRIPURA,By Machine,3
TRIPURA,By Jumping from (Other sites),4
TRIPURA,By coming under running vehicles/trains,5
TRIPURA,By Jumping from (Building),6
TRIPURA,By Self Infliction of injury,7
TRIPURA,By Overdose of sleeping pills,11
TRIPURA,By Over Alcoholism,17
TRIPURA,By Fire-Arms,21
TRIPURA,By touching electric wires,29
TRIPURA,By Other means,154
TRIPURA,By Drowning,206
TRIPURA,By Fire/Self Immolation,250
TRIPURA,By Other means (please specify),792
TRIPURA,By Consuming Insecticides,1118
TRIPURA,By Consuming Other Poison,2397
TRIPURA,By Hanging,4172
UTTAR PRADESH,By Machine,119
UTTAR PRADESH,By Self Infliction of injury,323
UTTAR PRADESH,By Jumping from (Other sites),359
UTTAR PRADESH,By Other means,429
UTTAR PRADESH,By Jumping from (Building),563
UTTAR PRADESH,By Jumping off Moving Vehicles/Trains,882
UTTAR PRADESH,By Overdose of sleeping pills,899
UTTAR PRADESH,By touching electric wires,912
UTTAR PRADESH,By Over Alcoholism,1045
UTTAR PRADESH,By Fire-Arms,1591
UTTAR PRADESH,By coming under running vehicles/trains,2059
UTTAR PRADESH,By Drowning,2781
UTTAR PRADESH,By Other means (please specify),3139
UTTAR PRADESH,By Consuming Other Poison,4862
UTTAR PRADESH,By Consuming Insecticides,5870
UTTAR PRADESH,By Fire/Self Immolation,6239
UTTAR PRADESH,By Hanging,14608
UTTARAKHAND,By Machine,3
UTTARAKHAND,By Other means,7
UTTARAKHAND,By Jumping from (Building),8
UTTARAKHAND,By Jumping off Moving Vehicles/Trains,16
UTTARAKHAND,By Jumping from (Other sites),17
UTTARAKHAND,By Fire-Arms,37
UTTARAKHAND,By touching electric wires,41
UTTARAKHAND,By Overdose of sleeping pills,56
UTTARAKHAND,By coming under running vehicles/trains,82
UTTARAKHAND,By Over Alcoholism,83
UTTARAKHAND,By Self Infliction of injury,144
UTTARAKHAND,By Fire/Self Immolation,261
UTTARAKHAND,By Drowning,307
UTTARAKHAND,By Other means (please specify),331
UTTARAKHAND,By Consuming Other Poison,489
UTTARAKHAND,By Consuming Insecticides,865
UTTARAKHAND,By Hanging,955
WEST BENGAL,By Fire-Arms,356
WEST BENGAL,By Machine,413
WEST BENGAL,By Self Infliction of injury,521
WEST BENGAL,By Jumping off Moving Vehicles/Trains,954
WEST BENGAL,By touching electric wires,1046
WEST BENGAL,By Jumping from (Building),1302
WEST BENGAL,By Over Alcoholism,1518
WEST BENGAL,By Jumping from (Other sites),1704
WEST BENGAL,By Other means,2799
WEST BENGAL,By Overdose of sleeping pills,3182
WEST BENGAL,By coming under running vehicles/trains,5533
WEST BENGAL,By Drowning,6181
WEST BENGAL,By Fire/Self Immolation,7187
WEST BENGAL,By Consuming Insecticides,19624
WEST BENGAL,By Other means (please specify),24149
WEST BENGAL,By Consuming Other Poison,40850
WEST BENGAL,By Hanging,58668
