JHARKHAND,Retired Person,53
JHARKHAND,Self-employed (Business activity),309
JHARKHAND,Service (Government),145
JHARKHAND,Service (Private),665
JHARKHAND,Student,957
JHARKHAND,Unemployed,853
KARNATAKA,Farming/Agriculture Activity,25803
KARNATAKA,House Wife,22460
KARNATAKA,Others (Please Specify),56501
KARNATAKA,Professional Activity,2143
KARNATAKA,Public Sector Undertaking,3177
KARNATAKA,Retired Person,793
KARNATAKA,Self-employed (Business activity),7455
KARNATAKA,Service (Government),2485
KARNATAKA,Service (Private),12852
KARNATAKA,Student,6037
KARNATAKA,Unemployed,7259
KERALA,Farming/Agriculture Activity,13050
KERALA,House Wife,16155
KERALA,Others (Please Specify),44323
KERALA,Professional Activity,2356
KERALA,Public Sector Undertaking,1154
KERALA,Retired Person,1232
KERALA,Self-employed (Business activity),5435
KERALA,Service (Government),1196
KERALA,Service (Private),5224
KERALA,Student,3422
KERALA,Unemployed,13655
LAKSHADWEEP,Farming/Agriculture Activity,0
LAKSHADWEEP,House Wife,6
LAKSHADWEEP,Others (Please Specify),2
LAKSHADWEEP,Professional Activity,0
LAKSHADWEEP,Public Sector Undertaking,0
LAKSHADWEEP,Retired Person,0
LAKSHADWEEP,Self-employed (Business activity),0
LAKSHADWEEP,Service (Government),2
LAKSHADWEEP,Service (Private),0
LAKSHADWEEP,Student,0
LAKSHADWEEP,Unemployed,0
MADHYA PRADESH,Farming/Agriculture Activity,16190
MADHYA PRADESH,House Wife,26724
MADHYA PRADESH,Others (Please Specify),23258
MADHYA PRADESH,Professional Activity,2858
MADHYA PRADESH,Public Sector Undertaking,1742
MADHYA PRADESH,Retired Person,239
MADHYA PRADESH,Self-employed (Business activity),4278
MADHYA PRADESH,Service (Government),1720
MADHYA PRADESH,Service (Private),5063
MADHYA PRADESH,Student,4640
MADHYA PRADESH,Unemployed,3595
MAHARASHTRA,Farming/Agriculture Activity,44769
MAHARASHTRA,House Wife,42059
MAHARASHTRA,Others (Please Specify),32969
MAHARASHTRA,Professional Activity,6665
MAHARASHTRA,Public Sector Undertaking,1771
MAHARASHTRA,Retired Person,1727
MAHARASHTRA,Self-employed (Business activity),5932
MAHARASHTRA,Service (Government),2913
MAHARASHTRA,Service (Private),19754
MAHARASHTRA,Student,10441
MAHARASHTRA,Unemployed,11389
MANIPUR,Farming/Agriculture Activity,18
MANIPUR,House Wife,65
MANIPUR,Others (Please Specify),77
MANIPUR,Professional Activity,0
MANIPUR,Public Sector Undertaking,7
MANIPUR,Retired Person,0
MANIPUR,Self-employed (Business activity),11
MANIPUR,Service (Government),80
MANIPUR,Service (Private),2
MANIPUR,Student,83
MANIPUR,Unemployed,75
MEGHALAYA,Farming/Agriculture Activity,130
MEGHALAYA,House Wife,114
MEGHALAYA,Others (Please Specify),260
MEGHALAYA,Professional Activity,16
MEGHALAYA,Public Sector Undertaking,11
MEGHALAYA,Retired Person,12
MEGHALAYA,Self-employed (Business activity),69
MEGHALAYA,Service (Government),72
MEGHALAYA,Service (Private),52
MEGHALAYA,Student,164
MEGHALAYA,Unemployed,171
MIZORAM,Farming/Agriculture Activity,73
MIZORAM,House Wife,23
MIZORAM,Others (Please Specify),303
MIZORAM,Professional Activity,0
MIZORAM,Public Sector Undertaking,13
MIZORAM,Retired Person,7
MIZORAM,Self-employed (Business activity),45
MIZORAM,Service (Government),62
MIZORAM,Service (Private),39
MIZORAM,Student,48
MIZORAM,Unemployed,205
NAGALAND,Farming/Agriculture Activity,16
NAGALAND,House Wife,38
NAGALAND,Others (Please Specify),101
NAGALAND,Professional Activity,16
NAGALAND,Public Sector Undertaking,2
NAGALAND,Retired Person,0
NAGALAND,Self-employed (Business activity),11
NAGALAND,Service (Government),74
NAGALAND,Service (Private),6
NAGALAND,Student,28
NAGALAND,Unemployed,48
ODISHA,Farming/Agriculture Activity,2988
ODISHA,House Wife,8344
ODISHA,Others (Please Specify),21995
ODISHA,Professional Activity,1122
ODISHA,Public Sector Undertaking,1510
ODISHA,Retired Person,434
ODISHA,Self-employed (Business activity),3635
ODISHA,Service (Government),690
ODISHA,Service (Private),3959
ODISHA,Student,3441
ODISHA,Unemployed,5324
PUDUCHERRY,Farming/Agriculture Activity,1041
PUDUCHERRY,House Wife,1253
PUDUCHERRY,Others (Please Specify),784
PUDUCHERRY,Professional Activity,647
PUDUCHERRY,Public Sector Undertaking,51
PUDUCHERRY,Retired Person,28
PUDUCHERRY,Self-employed (Business activity),222
PUDUCHERRY,Service (Government),174
PUDUCHERRY,Service (Private),707
PUDUCHERRY,Student,375
PUDUCHERRY,Unemployed,1146
PUNJAB,Farming/Agriculture Activity,821
PUNJAB,House Wife,1377
PUNJAB,Others (Please Specify),3817
PUNJAB,Professional Activity,250
PUNJAB,Public Sector Undertaking,96
PUNJAB,Retired Person,86
PUNJAB,Self-employed (Business activity),531
PUNJAB,Service (Government),250
PUNJAB,Service (Private),870
PUNJAB,Student,411
PUNJAB,Unemployed,761
RAJASTHAN,Farming/Agriculture Activity,6526
RAJASTHAN,House Wife,11312
RAJASTHAN,Others (Please Specify),20559
RAJASTHAN,Professional Activity,602
RAJASTHAN,Public Sector Undertaking,534
RAJASTHAN,Retired Person,133
RAJASTHAN,Self-employed (Business activity),2168
RAJASTHAN,Service (Government),616
RAJASTHAN,Service (Private),4358
RAJASTHAN,Student,2300
RAJASTHAN,Unemployed,1918
SIKKIM,Farming/Agriculture Activity,336
SIKKIM,House Wife,140
SIKKIM,Others (Please Specify),419
SIKKIM,Professional Activity,84
SIKKIM,Public Sector Undertaking,94
SIKKIM,Retired Person,17
SIKKIM,Self-employed (Business activity),99
SIKKIM,Service (Government),107
SIKKIM,Service (Private),224
SIKKIM,Student,123
SIKKIM,Unemployed,267
TAMIL NADU,Farming/Agriculture Activity,10491
TAMIL NADU,House Wife,28165
TAMIL NADU,Others (Please Specify),58051
TAMIL NADU,Professional Activity,3407
TAMIL NADU,Public Sector Undertaking,3864
TAMIL NADU,Retired Person,1239
TAMIL NADU,Self-employed (Business activity),11650
TAMIL NADU,Service (Government),2825
TAMIL NADU,Service (Private),17159
TAMIL NADU,Student,5818
TAMIL NADU,Unemployed,20770
TRIPURA,Farming/Agriculture Activity,328
TRIPURA,House Wife,1545
TRIPURA,Others (Please Specify),3550
TRIPURA,Professional Activity,195
TRIPURA,Public Sector Undertaking,128
TRIPURA,Retired Person,39
TRIPURA,Self-employed (Business activity),623
TRIPURA,Service (Government),207
TRIPURA,Service (Private),254
TRIPURA,Student,1195
TRIPURA,Unemployed,1125
UTTAR PRADESH,Farming/Agriculture Activity,6854
UTTAR PRADESH,House Wife,12476
UTTAR PRADESH,Others (Please Specify),12136
UTTAR PRADESH,Professional Activity,906
UTTAR PRADESH,Public Sector Undertaking,706
UTTAR PRADESH,Retired Person,162
UTTAR PRADESH,Self-employed (Business activity),2015
UTTAR PRADESH,Service (Government),811
UTTAR PRADESH,Service (Private),3427
UTTAR PRADESH,Student,3089
UTTAR PRADESH,Unemployed,4050
UTTARAKHAND,Farming/Agriculture Activity,357
UTTARAKHAND,House Wife,834
UTTARAKHAND,Others (Please Specify),876
UTTARAKHAND,Professional Activity,78
UTTARAKHAND,Public Sector Undertaking,80
UTTARAKHAND,Retired Person,88
UTTARAKHAND,Self-employed (Business activity),162
UTTARAKHAND,Service (Government),132
UTTARAKHAND,Service (Private),453
UTTARAKHAND,Student,243
UTTARAKHAND,Unemployed,385
WEST BENGAL,Farming/Agriculture Activity,11491
WEST BENGAL,House Wife,36253
WEST BENGAL,Others (Please Specify),52980
WEST BENGAL,Professional Activity,3933
WEST BENGAL,Public Sector Undertaking,7865
WEST BENGAL,Retired Person,1759
WEST BENGAL,Self-employed (Business activity),11210
WEST BENGAL,Service (Government),2128
WEST BENGAL,Service (Private),9941
WEST BENGAL,Student,10204
WEST BENGAL,Unemployed,13181
